"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","outcome","treated"
"0","1","0","0","1","1","1","1","0","1","0","0","0","1","0","1","1","1","1","1","0","0","0","1","1","0","1","1","0","1",-3.57760425575801,1
"1","0","0","0","1","0","0","1","1","1","1","0","1","1","0","1","0","1","0","0","0","1","1","1","0","1","1","0","0","1",20.7118646444817,1
"0","1","0","0","0","0","0","1","1","1","0","1","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0",-4.47801103345313,1
"1","0","1","1","0","0","1","1","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0",24.9562104665741,1
"1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","1","1","0","1","0","1","0","1","0","1","1","0",15.8963078632375,0
"1","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","1","1","1","1","0","1","0",25.9560786127768,1
"0","1","1","1","0","1","1","1","0","0","1","1","0","0","1","0","0","0","0","1","1","1","1","1","1","0","1","1","1","0",-5.54591884522815,0
"1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","1","1","1","0","1","0","1",14.9501503049398,0
"1","0","0","1","1","1","0","0","0","1","1","1","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","0","0",20.079702046525,1
"1","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","0","1","1","1","0","1","0","0","1","1","1",20.1130937308716,1
"0","1","1","1","0","0","0","0","1","1","0","0","1","1","1","1","1","1","0","0","1","0","0","1","1","0","1","0","1","0",1.11461938395296,1
"0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","0","1",1.04863542195324,1
"1","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","1","1","1","1","1","0","0","1","1","1","0",17.2608602684743,1
"1","1","1","1","0","0","0","1","1","0","0","1","0","0","1","0","1","1","0","1","0","1","0","0","1","1","0","1","0","0",8.15946417536172,0
"1","0","0","1","1","0","1","0","1","0","0","1","1","0","0","0","0","1","1","0","0","1","0","1","0","1","1","0","0","1",19.3988040848635,1
"1","1","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","1","1","1","1","0","1","0","1",9.64654452643694,1
"1","1","0","0","1","0","1","1","0","1","0","1","1","1","0","0","1","0","0","1","1","1","0","1","0","0","0","1","0","1",9.85777255714675,1
"1","1","1","1","1","1","1","0","0","1","1","0","0","0","1","0","1","0","1","0","0","1","0","1","0","0","1","0","0","1",10.0047207080383,0
"0","0","1","1","0","0","1","0","1","1","1","0","0","1","0","0","0","0","1","0","1","1","1","1","1","1","1","1","1","0",5.16033844820745,0
"1","0","0","1","1","1","1","0","1","0","0","1","0","0","1","0","1","1","1","1","1","1","0","1","1","0","0","0","1","0",13.8072791129279,0
"0","1","0","0","0","0","1","1","1","0","1","1","0","0","1","0","0","1","1","1","1","0","1","1","1","0","0","0","0","0",-10.9903944439286,0
"1","0","0","1","1","1","1","1","0","1","0","1","1","1","1","0","1","0","1","1","1","1","1","1","0","1","1","0","0","1",16.2011227940026,0
"1","1","0","0","0","0","0","1","1","1","0","1","1","1","1","0","1","1","0","0","0","1","1","1","0","1","0","1","0","1",9.80384015078263,1
"0","0","1","1","0","1","1","1","1","0","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","1",8.89459507424897,1
"0","1","0","1","1","1","0","0","1","1","1","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0",-5.09861360031754,1
"0","0","0","1","1","1","0","0","1","1","0","1","0","1","0","0","1","1","0","1","0","1","0","1","1","1","1","1","0","1",5.29136713773332,1
"1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","1","0","1",14.7239414281738,0
"0","1","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","1","1","0","1","1","0","0","1","1","0","1","0",-7.30033627582991,1
"0","0","1","0","1","0","0","0","1","1","1","0","0","0","1","0","1","1","0","1","0","0","0","1","0","1","0","1","1","1",10.1265374713404,1
"1","1","0","1","1","0","0","1","0","1","1","1","0","0","1","0","1","0","0","1","0","1","1","1","0","0","1","0","1","1",4.79417282832393,0
"0","1","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","1","0","0","1","1","0",-5.04120184083428,0
"0","1","1","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","1","0","1","1","1","0","0","0","0","0","0","1",-3.88284391366747,0
"1","0","1","0","0","1","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","1","0","1","1","0","0","1","0",24.9415439383232,1
"1","0","1","0","1","1","0","0","0","1","1","1","0","0","1","1","0","1","1","1","1","0","0","0","0","1","1","0","0","1",26.9314780157449,1
"1","1","1","0","1","0","1","0","0","0","1","0","0","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1",14.3214967951946,1
"1","1","0","1","1","0","1","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","1","1","1","0",8.78902549750804,1
"1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1","1",15.5355118728905,1
"1","1","0","1","0","1","1","0","1","1","1","0","0","1","0","1","0","1","1","1","0","1","1","1","0","0","0","0","0","1",5.052560103934,0
"1","0","1","0","1","1","0","1","1","0","1","1","0","1","0","1","0","0","0","0","1","1","0","0","1","1","1","1","1","0",25.5112607085777,1
"0","1","0","1","1","0","0","1","0","1","0","0","1","1","0","0","1","0","1","0","1","1","1","1","1","0","0","1","1","1",-9.19808172621763,0
"1","1","1","0","0","1","1","1","1","0","0","1","1","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","1",11.3943413484915,0
"0","1","0","1","1","1","0","1","0","1","1","1","1","0","1","1","0","1","1","1","0","0","0","0","1","1","1","1","0","0",-4.22009706207604,1
"1","1","1","0","0","0","1","1","0","1","1","0","0","0","0","0","1","1","1","0","1","0","1","1","0","1","0","1","1","0",9.5357881000863,0
"1","0","1","1","0","0","0","1","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","1","1","0","1","1","1","1",27.9467869572565,1
"1","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","1","1","1","1","0","1","1","0","1","1","1","1","0","0",14.5239773018858,0
"0","1","1","1","1","0","0","1","1","0","1","1","0","1","0","0","1","0","0","1","0","1","1","1","1","0","1","1","1","0",1.38737262685458,1
"1","1","1","0","0","0","1","1","0","1","1","0","0","0","1","0","0","0","0","1","0","1","1","1","0","1","1","0","1","1",8.900753173359,0
"0","1","1","0","1","0","1","1","1","1","0","0","0","1","1","0","0","0","1","0","1","1","1","1","0","1","0","1","1","0",-5.0938502048939,0
"1","1","1","0","0","0","0","1","1","1","1","0","0","1","1","0","0","1","1","0","1","1","1","1","0","0","0","0","1","0",9.46198266611032,0
"0","1","1","0","1","0","1","1","0","0","0","1","1","0","1","1","0","1","0","1","1","1","0","0","0","1","0","1","1","1",-5.14603041243531,0
"1","0","0","0","0","1","0","0","0","1","1","1","0","1","0","1","0","1","1","0","1","0","0","1","0","1","1","0","0","1",16.6513329683616,0
"1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","1","1","0","1","0","1","1","0","1","1","0",4.58673863011439,0
"0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","1","1","1","1","0","0","1",-5.91477346156262,1
"0","1","1","0","1","0","1","0","1","0","1","0","0","0","0","1","1","0","0","1","1","0","1","1","0","1","0","1","0","0",-3.98399385099903,0
"1","0","1","1","0","1","0","0","1","0","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1","1","0","1","0",22.3144358463893,0
"1","1","0","1","1","1","1","0","0","0","1","1","1","0","1","1","1","1","1","0","1","0","0","1","0","1","0","1","0","0",10.0022685131509,1
"1","0","1","1","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0",19.1536818365749,0
"0","1","0","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","1","1","1","0","1","0","1","0","1",-8.84280870343361,0
"0","0","1","0","1","0","0","1","1","1","1","0","1","1","1","1","1","0","0","0","1","0","0","1","0","1","0","0","1","1",10.4885757306193,1
"0","1","1","1","1","1","1","0","0","1","0","0","1","1","1","1","0","1","1","1","0","1","1","1","0","1","1","1","0","0",-0.61960354284392,1
"0","1","1","0","0","1","0","0","1","0","0","1","0","0","0","1","1","1","0","1","1","0","0","0","1","0","1","0","1","0",-1.3050525817908,1
"1","1","0","1","0","0","1","0","0","1","1","1","0","1","1","0","0","1","1","1","1","1","1","0","1","1","0","0","0","0",9.34503192550239,1
"0","0","0","1","1","1","0","0","1","0","1","1","0","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","0","0",-0.1139005143718,0
"0","1","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","1","1","1","0","1","1","0","1",-1.60364582012675,1
"1","1","1","1","1","0","0","1","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","0","0","1","0","0","0","0",10.5896714843957,0
"0","0","0","1","0","0","0","1","0","1","0","1","1","0","0","1","1","0","0","1","1","1","0","1","1","0","0","1","0","0",4.52983235347148,1
"0","1","0","1","1","1","1","1","1","1","1","0","0","1","0","1","0","1","0","1","1","0","0","1","1","0","1","1","1","1",-5.53417552784923,1
"1","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","0","1","0","1","0","1","1","0","0","1","1","0","0",13.4771049970357,0
"0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","0","1","1","1","0","0","0","1","1","1","0","0","0","1","0",5.80766525627987,1
"0","0","1","0","0","1","0","1","0","0","1","0","0","1","1","1","1","0","1","0","1","0","0","1","1","0","1","1","1","1",9.6171087855458,1
"0","1","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","0","1","1","0","0","1","1","0","1","1","1","1","0",-8.95187832789563,0
"1","0","0","0","1","0","1","0","0","1","0","1","0","1","0","0","0","1","0","1","0","1","0","1","1","0","1","0","1","1",13.5735629361035,0
"0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","1","0","0","0","0","1","1",4.19502207757988,0
"1","0","1","1","0","1","1","0","0","1","1","1","0","1","0","1","0","1","1","1","1","0","1","1","1","0","1","0","0","0",25.4349724417748,1
"0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","0","1","0","1","1","1","0",-1.14537764703746,0
"0","0","1","1","0","1","1","0","0","0","0","0","1","0","1","0","1","1","0","1","1","0","0","1","0","1","1","1","1","0",4.10439394600526,0
"1","1","0","0","1","1","0","1","1","0","1","1","1","0","1","1","1","0","1","1","1","0","0","1","0","0","1","1","0","0",9.71231350183231,1
"1","0","0","1","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","0","1","1","0","1","1","0","0","1","0","0",20.0074290839185,1
"1","0","1","1","0","1","1","0","0","0","1","1","1","0","1","0","1","0","0","0","1","0","1","0","1","1","1","0","1","0",24.934208788638,1
"1","0","0","0","1","0","1","0","1","0","0","0","1","0","1","1","1","1","0","1","0","1","1","0","1","0","1","1","1","1",15.0001436572261,0
"0","1","1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","1","1","0","0","1","1","0","1","0","1",-0.624081742849701,1
"1","0","1","1","0","1","1","1","0","1","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0","1","1",19.6472242387497,0
"0","1","0","1","1","0","0","0","1","0","1","0","1","1","0","1","1","1","0","1","1","1","0","0","0","1","1","0","1","1",-5.60955767897047,1
"1","1","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0",7.76288344920963,1
"0","1","1","1","0","0","0","1","1","1","0","1","0","1","1","0","1","0","0","1","0","0","1","0","0","1","1","1","0","1",-5.26881090894659,0
"0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","1","1","0","1","1","0","0","0",5.39135195941859,0
"1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","1","1","0","0","1","0","1","0","0",17.8720948927473,1
"1","0","0","1","1","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","0","1","1","0","1","0","0","0",19.0403326980089,1
"1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0",10.2939682903759,0
"1","0","1","0","0","0","1","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","1","1","1","1","1","0","0","0",24.321568284843,1
"0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","1","1","1","0","0","1","1","0","1","0","0","0","1","1","1",-9.26706810132029,0
"0","0","1","0","0","1","1","1","0","1","1","0","0","1","1","0","0","1","1","1","0","0","1","1","1","1","1","1","0","1",5.43966156382318,0
"1","0","1","1","0","1","1","0","1","1","1","1","0","0","0","0","1","1","0","1","0","1","1","1","1","1","0","0","0","1",20.3038235022385,0
"0","1","1","1","1","0","1","1","0","0","1","0","0","0","1","0","1","0","1","0","1","1","0","0","0","1","0","0","1","0",-0.134998727602923,1
"0","0","1","0","0","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","0","1","0","0","1","1","1","1","0","0",9.06450303133692,1
"1","0","0","1","0","1","0","1","1","1","0","0","0","0","1","1","0","1","1","0","1","1","1","1","1","0","1","0","1","0",14.2406323810954,0
"0","1","0","1","0","0","1","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","1","0","1","1","0","0","1","1",-5.08384634770599,1
"0","0","0","1","0","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","0","0",6.77682808738498,1
"1","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","1","0","1","1","1","1","1","1","0","1","1","0","0","0",14.7238204125769,0
"0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1",3.94606572368794,0
"1","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","0","1","1","0","1","0","1",10.0882560714254,0
"1","0","1","1","0","1","1","0","1","0","0","1","0","0","0","0","1","0","1","1","1","1","1","1","1","1","1","1","0","0",23.6040258805249,1
"0","0","1","1","1","0","1","1","0","0","0","1","1","1","0","0","0","0","1","0","1","1","1","0","1","0","1","1","0","1",6.16698009175874,0
"0","1","1","0","1","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","1","0","1","0","0","0","1",-4.90864816396236,0
"0","0","1","1","0","0","1","0","0","1","1","1","1","0","0","1","1","1","1","0","1","1","1","1","1","0","0","0","0","1",8.68220211187667,1
"0","1","1","1","1","0","1","0","1","1","1","0","0","0","0","0","0","1","1","1","1","0","1","0","1","0","1","1","0","1",-6.4049407412373,0
"0","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","0","1","0",-0.118947405828475,1
"1","0","1","1","1","1","1","0","0","0","0","1","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1","1","1","1",20.6424666255274,0
"1","0","0","0","1","1","1","1","0","0","0","0","1","0","0","1","0","1","1","0","0","0","1","0","1","0","1","1","1","0",15.6839919348414,0
"1","1","1","1","0","1","0","0","1","1","0","1","1","1","0","1","0","0","1","0","1","0","0","1","0","1","1","0","1","0",15.0516588495772,1
"1","1","0","1","0","0","0","0","0","1","1","1","1","1","1","1","0","0","1","1","0","0","1","1","1","0","0","1","1","1",3.41460346335592,0
"0","0","0","1","0","0","1","0","0","1","1","1","1","0","0","0","1","0","0","1","0","0","1","1","1","0","1","0","0","1",2.76844798743155,1
"0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","1","1","0","1","1","1","1","0","0","0","1","1","1","1","0",0.159726832623962,0
"0","0","0","1","1","0","0","1","1","0","1","1","1","0","1","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1",-0.1703332075084,0
"0","1","1","0","0","1","0","0","0","0","1","1","1","1","0","0","0","0","1","1","0","1","0","1","0","1","1","0","1","1",-1.26110514265779,1
"1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","1","1","1","1","0","1","0","1","1","1","0","0","0","1",15.4201996292932,0
"1","1","0","1","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","1","1","0","0","1","0","1","1","1",3.74686437356645,0
"1","1","0","1","0","0","1","1","0","0","1","0","0","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","1","1",11.6641826297623,1
"0","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","0","1","1","0","1","1","1","1","0","1","0","1","0","0",-0.0795649172686987,1
"0","1","1","0","0","1","0","0","0","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",-1.28146656343649,1
"1","1","1","1","1","0","1","0","0","0","0","1","1","1","1","0","0","1","0","0","0","0","1","0","1","0","1","1","0","0",14.4722278918735,1
"0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","1","1","1","0","0",-0.29528640523979,0
"1","0","0","1","1","1","1","0","1","0","1","0","1","0","1","0","0","0","0","0","1","1","0","1","1","1","1","0","0","1",14.6008674269765,0
"0","0","1","0","1","0","1","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","0","1","1","0","0","1","0","0",3.87369042376703,0
"1","0","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0",15.9035852074874,0
"1","1","1","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0","0","1","0","1","1","0","0","0","0","1","1",15.6042203943842,1
"1","1","1","0","1","0","0","1","0","0","1","0","1","0","0","1","0","0","1","1","0","1","1","0","0","0","0","0","1","1",17.9219598468043,1
"1","0","1","1","1","0","1","1","1","0","1","1","0","0","1","0","0","1","1","0","0","1","1","0","0","1","0","0","0","1",25.3703383243556,1
"1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","1",6.21701935800621,0
"0","0","0","1","1","0","1","0","1","1","1","0","0","1","1","0","1","0","0","0","1","0","1","1","1","0","0","1","1","1",4.28661960773402,1
"1","1","0","1","0","1","0","0","1","1","0","0","1","0","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","0",9.50294150626246,1
"1","0","0","1","0","1","0","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0",15.6852559012679,0
"0","1","0","1","0","1","1","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","1","0","1","0","1","0","1","0",-5.11819648342314,1
"0","0","1","0","0","1","1","0","1","1","1","0","0","1","1","1","1","0","0","1","0","1","1","1","0","0","1","0","0","0",5.84824521690947,0
"0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1",-0.398654475731735,0
"0","1","1","0","1","1","1","1","1","0","0","1","0","1","0","0","1","1","1","0","0","0","1","1","0","1","1","1","0","1",0.835056587222343,1
"1","0","1","0","1","0","1","0","0","0","1","0","0","1","0","1","0","1","1","0","1","1","1","1","1","1","1","0","0","1",20.1604050471965,0
"0","1","0","1","1","1","0","1","0","0","1","0","1","0","1","1","1","1","0","1","1","0","1","1","1","1","0","0","1","1",-11.4957011483857,0
"1","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","1","1","0","0","1","0","0","0","1","1","0","1","0",12.9158145338363,0
"1","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","1","1","1","1","1","1","1","1","0","0","1",16.3112180222075,0
"0","1","1","0","1","0","0","0","1","1","0","1","0","0","0","1","1","0","0","0","1","0","1","0","0","1","0","1","0","1",-5.0851944236872,0
"1","1","0","0","1","1","1","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","0",8.98819452288965,1
"0","1","0","0","1","1","0","1","0","0","0","0","0","1","1","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1",-3.8789466093977,1
"1","0","0","0","1","0","1","1","1","0","0","1","0","0","1","1","0","1","1","1","1","1","0","0","0","1","0","1","1","0",20.0343979485191,1
"1","0","0","1","0","1","1","1","1","0","0","0","1","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0",15.5224739653786,0
"0","0","1","1","1","1","1","0","1","0","0","0","0","1","1","1","0","1","1","1","0","1","0","1","0","1","0","1","0","1",9.0780492181158,1
"1","1","0","0","0","0","0","1","0","1","0","0","1","1","1","1","1","0","1","1","1","0","0","1","1","0","0","0","1","1",4.50639982951729,0
"1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","1","1","1","1","0","1","0","1","0",11.2571096383163,0
"0","0","0","1","1","0","1","1","1","1","1","1","0","0","1","1","0","0","1","1","0","0","1","0","0","1","0","1","0","1",0.611592173254209,0
"1","1","0","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","0","0","1","0","1","0","0","1","1","1","0",4.49679616406791,0
"1","0","1","0","1","0","0","1","1","1","0","1","1","1","0","1","0","1","1","1","0","1","1","0","0","1","1","1","1","0",24.5169984330334,1
"0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","1","1","1","0","0","0","0","1","0","0","0","1","1",-9.57785985626437,0
"1","1","1","0","0","1","1","0","1","1","1","0","0","1","1","1","1","0","1","1","0","0","0","0","1","1","0","1","1","0",14.454791642459,1
"0","1","1","1","0","0","0","0","0","1","1","0","1","1","0","0","1","1","1","0","0","1","0","0","1","1","1","0","1","0",-1.78926971444726,1
"0","0","0","0","1","0","1","1","1","0","0","0","1","1","1","0","1","0","1","0","1","1","0","0","1","1","1","1","1","0",0.41077295482822,0
"1","0","1","1","1","0","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","1","1","1","0","1","0","1",21.4545360270306,0
"1","0","0","0","1","0","1","1","1","0","0","0","0","1","0","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1",19.3421294847258,1
"1","0","0","0","0","1","0","1","0","1","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","1","1","1",20.3157599808684,1
"1","0","0","1","0","1","0","1","1","0","1","1","0","1","1","0","1","1","0","0","1","1","0","1","1","1","0","0","0","0",20.8094593277986,1
"0","1","1","1","1","0","1","0","0","1","1","0","0","0","0","0","1","1","1","0","1","1","0","1","0","0","1","0","0","1",0.240941564968065,1
"1","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","1","1","1","1","1","1","1","0","1","0","1","1","0",22.0429094408945,1
"0","0","1","1","1","1","0","0","1","1","1","1","1","0","1","1","0","1","1","1","0","0","0","0","0","1","1","1","1","1",8.97079942639248,1
"0","0","0","0","0","0","0","1","1","1","0","1","1","1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0",5.25450996246643,1
"0","1","0","0","1","1","0","1","0","0","1","0","1","0","0","1","1","0","0","1","0","0","0","1","1","1","1","1","1","0",-9.00414224253098,0
"1","1","0","1","0","1","1","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","1","1","0","1","0","0","0","1",8.96856004065627,1
"0","1","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","1","1","0","0","1","1","1","0","0","1","1",-3.57084264181421,1
"1","0","0","0","0","1","0","0","0","0","1","0","0","1","1","1","0","1","1","0","0","0","1","1","1","0","0","1","1","0",19.410646221959,1
"1","1","1","0","1","1","1","0","0","1","1","1","0","1","1","1","1","0","0","0","1","1","0","1","1","1","1","1","0","1",15.5366947690308,1
"0","1","1","0","0","1","1","0","0","1","1","0","1","0","1","1","0","1","1","1","0","0","1","1","0","1","1","0","1","1",-1.26540836850158,1
"1","0","1","0","1","0","0","1","1","0","1","1","1","0","1","0","1","0","1","0","1","0","0","1","1","1","1","1","0","1",26.4305778723559,1
"1","1","1","0","1","0","1","1","1","0","0","1","0","0","1","0","1","1","0","0","0","0","1","1","1","0","0","0","1","0",9.85545458543678,0
"1","1","0","1","1","0","1","0","1","0","0","1","1","1","0","1","1","0","1","1","1","1","1","0","1","1","0","1","0","1",6.70779182724046,0
"1","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","1",6.39264503896233,0
"0","0","1","0","0","1","0","0","0","0","0","1","0","1","1","1","1","1","1","0","0","1","1","1","0","1","0","0","1","0",6.59354934576086,0
"1","1","0","0","1","0","1","1","1","1","0","0","0","1","1","1","1","0","0","0","1","1","0","0","0","0","0","1","1","0",6.59667663380554,1
"1","0","1","0","0","0","1","0","1","1","1","1","1","0","1","1","0","1","0","1","0","0","1","0","1","1","1","1","1","0",18.9775403764147,0
"1","1","1","1","1","0","1","0","0","0","0","1","0","1","1","0","0","1","1","0","0","0","1","0","1","0","0","1","1","0",14.7356021752174,1
"1","1","1","1","0","1","0","1","0","1","1","0","1","1","0","0","0","1","0","1","0","1","1","0","1","0","1","0","1","1",14.3002484196402,1
"0","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1",-5.1057049486817,0
"0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","1","1","1","0","0","1","1","0","0","0","1","0","1","1","1",-11.0590024349901,0
"0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","0","1","0",0.564462531486092,0
"1","1","0","1","1","1","0","1","1","0","0","1","1","1","0","0","1","1","1","1","0","0","0","1","0","0","1","1","0","0",6.16176678269385,0
"0","1","0","0","0","1","1","0","0","0","0","1","0","1","1","1","0","0","1","1","0","1","0","1","0","1","0","1","1","0",-10.16086263712,0
"1","0","1","0","0","1","0","0","0","0","0","1","1","0","1","1","1","0","1","0","1","0","0","0","1","1","1","1","0","0",20.8824420885141,0
"0","1","0","1","1","1","0","0","1","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","0","1","0","1","0","0",-10.9397849349145,0
"0","1","1","0","0","1","1","0","1","0","1","1","0","1","0","0","0","0","0","0","1","1","0","1","1","1","1","1","1","0",-3.67424905193402,0
"1","1","1","1","1","0","1","0","1","1","0","1","0","1","0","1","1","1","0","1","1","1","1","0","0","0","1","0","1","1",8.94486783608266,0
"1","1","0","0","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","0","1","0","0","1","0","1","1",5.17326281940003,0
"1","0","0","0","1","0","1","1","0","1","0","0","1","1","1","0","1","1","1","1","1","1","0","0","0","0","1","1","1","0",19.2502999454317,1
"1","1","1","0","0","0","0","1","1","0","1","1","1","0","1","1","0","1","0","0","1","0","0","1","0","1","0","0","0","1",15.123529329254,1
"0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0",-5.74097865909902,1
"0","0","1","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","1","1",10.2546022047724,1
"0","1","1","1","1","1","1","0","1","1","1","0","0","1","0","0","0","0","1","0","1","0","0","1","1","1","0","1","1","0",0.203987281981832,1
"0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","1","1","0","1","1","1","1","1","0","0","0","0","0","0",5.23708266149866,1
"0","0","1","1","1","0","0","0","0","1","0","1","0","1","1","0","1","1","0","0","1","0","1","1","0","1","1","1","0","0",5.19372389576179,0
