yearAuto,WRKSTAT,MARITAL,DIVORCE,AGE,EDUC,DEGREE,SEX,RACE,RES16,BORN,PARBORN,INCOME,RINCOME,PARTYID,POLVIEWS,treated,outcome
12,1,5,NA,4,20,4,2,1,3,1,0,12,12,0,NA,1,2
12,1,1,2,6,17,3,1,1,3,1,0,12,12,6,6,1,3
12,2,5,NA,6,18,4,2,1,5,1,1,12,12,0,NA,0,1
12,1,3,NA,6,15,1,1,2,6,1,1,12,12,4,NA,1,2
12,1,5,NA,3,16,3,1,1,3,1,0,NA,NA,0,5,0,1
12,1,3,NA,4,12,1,2,2,4,1,0,11,NA,1,NA,1,3
12,5,3,NA,6,5,0,2,2,3,1,0,NA,NA,0,NA,1,1
12,1,5,NA,NA,20,4,1,1,2,1,0,12,12,1,NA,0,1
12,2,1,1,7,14,1,1,1,6,2,8,12,5,1,4,1,1
12,2,1,1,7,12,1,1,1,3,1,0,12,1,6,NA,1,3
12,5,1,2,7,12,1,2,1,4,1,0,12,9,5,NA,0,3
12,1,4,NA,6,12,1,1,1,2,1,0,1,NA,1,6,1,3
12,7,5,NA,2,12,1,2,1,3,1,0,NA,NA,4,4,0,2
12,5,1,2,8,9,0,1,2,1,1,0,8,NA,0,3,0,1
12,1,3,NA,7,16,4,1,1,2,1,0,12,12,2,NA,0,1
12,7,3,NA,6,12,1,2,1,1,1,0,NA,NA,3,NA,0,3
12,5,3,NA,9,8,0,2,1,2,1,0,7,NA,1,7,0,3
12,2,1,2,3,19,3,2,2,1,1,0,12,2,0,NA,0,1
12,2,1,1,7,7,0,2,2,3,1,0,9,7,1,NA,1,2
12,8,2,2,9,0,0,1,2,2,1,0,6,NA,3,6,0,2
12,1,1,2,6,12,1,2,2,1,1,0,10,9,1,4,0,2
12,5,2,2,9,8,0,2,2,2,1,0,8,NA,2,NA,1,3
12,1,3,NA,4,15,2,1,3,3,1,0,10,10,1,4,1,2
12,1,1,2,5,13,1,1,1,4,1,0,12,12,4,6,0,1
12,1,5,NA,4,13,1,2,1,6,1,1,12,10,5,NA,1,2
12,1,5,NA,3,16,3,2,1,4,1,0,12,12,0,NA,1,1
12,1,1,2,4,15,2,1,3,1,1,0,12,11,2,NA,0,2
12,1,5,NA,3,14,1,2,1,1,1,0,12,NA,2,5,1,3
12,1,5,NA,4,12,1,2,3,1,1,0,12,12,1,4,1,2
12,1,1,1,5,13,1,1,1,6,1,0,11,11,3,NA,0,2
12,1,3,NA,4,14,1,2,1,6,1,2,11,5,7,NA,1,1
12,3,3,NA,5,14,2,2,1,4,1,0,12,12,3,4,1,2
12,1,5,NA,3,16,3,1,1,1,1,0,9,2,3,NA,0,1
12,1,1,2,5,12,1,2,1,5,1,0,12,12,0,NA,1,2
12,1,1,2,6,12,1,2,1,3,1,0,12,12,4,5,1,3
12,7,1,2,3,16,3,2,1,4,1,0,12,NA,6,NA,1,2
12,7,1,1,4,12,1,2,1,6,2,8,12,12,0,NA,1,1
12,1,1,1,6,14,1,1,1,4,1,0,12,12,6,6,1,3
12,7,1,2,7,10,1,2,1,6,1,0,9,NA,4,NA,0,3
12,7,1,2,6,12,1,2,1,6,1,2,12,NA,5,4,1,2
12,7,1,2,5,14,2,2,1,4,1,0,12,NA,5,NA,0,1
12,1,1,2,5,17,3,1,1,4,1,0,12,11,6,NA,1,3
12,1,1,2,3,14,1,1,1,1,1,0,12,12,5,4,0,2
12,1,1,2,5,18,4,1,1,5,1,0,12,12,5,5,1,2
12,7,1,2,6,15,1,2,1,4,1,0,12,NA,5,6,0,2
12,4,1,1,6,12,1,1,1,2,1,0,12,12,5,NA,1,2
12,2,5,NA,2,14,1,1,1,5,1,0,12,1,7,1,1,1
12,1,4,NA,5,18,4,2,1,4,1,0,12,12,2,3,0,1
12,1,3,NA,5,12,1,2,1,5,1,0,12,NA,2,NA,1,3
12,7,3,NA,5,15,1,2,1,3,1,0,9,NA,5,NA,1,1
12,2,1,2,3,11,1,2,1,4,1,0,11,9,3,NA,0,1
12,1,3,NA,5,14,2,2,1,5,1,0,12,12,5,4,0,2
12,1,5,NA,3,16,3,2,1,1,1,0,10,10,4,NA,1,2
12,1,1,1,3,12,1,2,1,4,1,0,12,8,2,NA,0,1
12,7,5,NA,3,10,0,1,1,6,1,0,12,NA,0,NA,1,3
12,1,1,2,4,16,3,1,1,2,1,0,12,12,6,5,0,3
12,5,2,2,9,15,2,2,1,1,1,0,2,NA,4,5,1,3
12,1,1,1,4,12,1,1,1,3,1,0,12,12,1,NA,1,2
12,1,1,2,6,12,1,1,1,1,1,0,12,12,4,4,0,1
12,1,1,1,8,16,3,1,1,3,1,0,NA,NA,6,6,1,2
12,3,1,2,4,17,4,2,1,1,1,0,12,12,2,NA,1,3
12,1,1,2,4,12,1,1,1,1,1,0,12,12,3,NA,1,3
12,1,5,NA,4,18,4,2,1,3,1,0,12,12,1,NA,0,1
12,5,2,2,9,12,1,2,1,2,1,2,12,NA,4,4,0,1
12,1,1,2,5,14,1,1,1,1,1,1,12,12,5,5,1,3
12,5,3,NA,7,12,1,2,1,3,1,0,12,12,6,NA,0,1
12,5,2,2,9,8,0,1,1,3,1,8,NA,NA,3,NA,1,3
12,1,1,1,6,12,1,2,1,3,1,0,12,12,3,4,1,1
12,1,3,NA,5,14,1,1,1,3,1,0,12,12,4,6,0,1
12,5,1,2,8,10,1,1,1,3,1,8,NA,NA,5,NA,0,2
12,2,2,2,8,13,1,2,1,1,1,0,9,2,5,NA,0,2
12,1,1,2,6,20,4,1,1,4,1,0,12,12,0,2,0,1
12,5,3,NA,8,12,1,2,1,5,1,0,10,NA,1,3,0,2
12,5,3,NA,6,17,3,1,1,5,1,1,NA,NA,3,NA,1,1
12,1,1,2,5,13,1,2,1,3,1,0,12,12,1,3,0,1
12,5,1,2,7,11,0,1,1,2,1,0,10,NA,3,3,1,2
12,2,1,2,3,12,1,2,1,1,1,0,7,7,3,NA,1,2
12,1,5,NA,3,12,1,2,2,1,1,0,NA,NA,3,2,1,3
12,2,1,2,4,17,3,2,1,2,1,0,12,2,6,NA,0,2
12,2,4,NA,5,13,1,2,1,3,1,0,8,8,2,NA,0,1
12,2,3,NA,6,14,2,1,3,1,1,0,12,6,5,NA,1,2
12,5,2,2,9,12,1,1,1,4,1,0,12,NA,3,4,1,2
12,5,3,NA,8,12,1,2,1,1,1,8,12,NA,2,5,1,3
12,1,1,1,4,12,1,1,2,4,1,0,12,12,1,2,0,1
12,5,5,NA,7,6,0,1,2,3,1,0,7,NA,3,NA,1,1
12,6,5,NA,2,12,1,2,3,3,1,1,10,NA,1,NA,0,1
12,5,3,NA,7,11,0,1,2,1,1,0,3,NA,3,4,1,1
12,4,5,NA,4,12,1,2,2,3,1,0,4,4,4,NA,0,2
12,6,3,NA,6,10,1,2,1,3,1,0,2,NA,2,2,1,2
12,7,1,2,8,12,1,2,1,3,1,0,12,NA,6,NA,0,1
12,5,1,2,6,13,1,1,1,6,1,0,12,NA,1,NA,0,1
12,7,1,1,6,12,1,2,1,3,1,0,12,NA,1,4,0,2
12,1,4,NA,6,12,1,1,1,3,1,0,12,12,6,6,1,2
12,1,5,NA,4,15,2,2,1,4,1,0,12,12,5,5,0,1
12,1,5,NA,7,14,1,1,1,3,1,0,12,12,2,NA,1,3
12,1,1,2,4,16,3,1,1,1,2,0,12,12,5,NA,1,3
12,1,1,1,6,6,0,1,1,3,1,0,12,12,6,4,1,3
12,1,1,2,6,12,1,2,1,6,1,0,12,12,6,7,0,2
12,1,1,1,6,13,1,2,1,3,1,0,12,9,3,4,1,2
12,6,5,NA,3,19,3,2,1,6,1,0,1,NA,0,NA,0,1
12,8,1,1,5,14,2,2,1,2,1,0,12,11,3,NA,0,1
12,1,4,NA,4,10,1,2,1,3,1,0,12,NA,2,4,1,1
12,2,1,2,3,13,1,2,3,3,2,8,10,9,6,NA,0,1
12,5,2,2,8,3,0,2,1,2,1,0,5,NA,0,6,0,1
12,5,1,1,8,12,1,2,1,4,1,8,12,NA,5,4,1,2
12,2,2,2,8,18,4,2,1,4,1,0,12,1,5,4,0,1
12,5,1,2,7,7,0,1,1,2,1,0,12,NA,1,NA,0,1
12,5,1,1,7,8,0,1,1,2,1,0,8,NA,1,NA,1,2
12,1,3,NA,4,12,1,1,1,3,1,0,11,11,1,4,0,2
12,1,3,NA,4,11,0,1,1,3,1,0,12,12,4,7,1,3
12,1,2,1,6,12,1,2,1,3,1,0,12,12,3,4,0,1
12,1,5,NA,4,16,3,2,1,2,1,0,11,5,5,2,1,3
12,1,5,NA,5,16,3,1,1,3,1,0,12,12,6,NA,0,2
12,5,3,NA,7,16,3,1,1,3,1,0,12,NA,5,NA,0,1
12,2,3,NA,7,12,1,1,1,3,1,0,12,10,6,NA,0,2
12,1,3,NA,6,14,1,1,1,3,1,0,12,12,4,5,1,3
12,1,5,NA,2,8,0,1,1,3,1,0,10,8,2,4,0,1
12,1,5,NA,3,12,1,1,1,3,1,0,11,11,1,5,1,2
12,7,1,2,5,12,1,2,1,6,1,0,12,NA,5,NA,0,2
12,5,2,2,7,12,1,1,1,2,1,0,12,NA,0,NA,0,2
12,7,1,1,3,17,4,2,3,3,2,1,12,NA,1,NA,1,2
12,1,1,2,4,13,1,2,1,3,1,0,12,12,5,4,1,3
12,1,1,1,6,11,1,2,1,3,1,0,12,12,0,NA,1,3
12,5,1,2,7,18,4,1,1,2,1,0,12,NA,5,NA,0,1
12,1,1,2,8,12,1,1,1,2,1,0,NA,NA,5,5,1,2
12,5,1,2,9,12,1,1,1,2,1,0,12,NA,5,5,0,2
12,1,1,2,5,14,2,2,1,3,1,0,12,12,5,NA,1,3
12,1,1,2,4,12,1,1,3,3,1,2,12,12,0,NA,1,3
12,1,1,2,4,12,1,2,1,2,1,0,12,10,6,NA,0,3
12,2,1,1,5,17,3,2,1,4,1,0,12,8,1,4,0,1
12,1,3,NA,4,12,1,2,1,3,1,0,9,9,5,4,1,2
12,1,1,2,4,15,2,2,1,2,1,0,12,11,3,NA,0,1
12,1,1,2,5,14,1,1,1,2,1,0,12,12,4,NA,1,3
12,1,1,2,3,16,3,1,1,3,1,0,12,12,1,NA,0,1
12,5,1,1,6,13,1,1,1,3,1,0,12,12,5,5,1,3
12,1,1,2,6,12,1,2,1,3,1,0,12,9,0,3,0,1
12,1,5,NA,3,12,1,1,1,1,1,0,12,10,4,4,1,1
12,1,3,NA,6,12,1,2,1,3,1,0,12,11,6,NA,0,1
12,7,1,2,5,12,1,1,1,2,1,0,12,11,3,NA,0,1
12,7,1,2,7,11,0,2,1,3,1,0,NA,NA,3,NA,1,3
12,1,1,2,3,13,1,2,1,1,1,0,12,10,1,3,1,1
12,7,1,2,5,14,1,2,1,3,1,0,12,NA,4,NA,1,3
12,1,1,2,4,15,2,1,1,1,1,0,NA,NA,5,NA,0,2
12,1,3,NA,5,18,4,2,1,2,1,0,12,12,1,NA,1,2
12,1,1,2,5,18,4,2,1,6,1,0,12,12,6,5,1,3
12,5,1,2,9,12,1,1,1,3,1,0,NA,NA,6,6,0,3
12,1,1,2,6,17,4,2,1,3,1,0,12,12,5,NA,1,2
12,2,1,2,7,16,3,2,1,2,1,0,12,NA,6,NA,1,2
12,1,3,NA,5,15,1,2,1,6,1,0,11,11,5,NA,0,2
12,1,3,NA,5,16,3,1,1,2,1,0,12,12,7,5,1,3
12,1,1,2,5,12,1,2,1,3,1,0,12,9,1,4,1,3
12,1,1,2,4,12,1,1,1,6,1,0,12,NA,3,NA,1,1
12,7,1,2,7,8,0,2,1,1,1,0,8,NA,1,5,1,1
12,7,3,NA,5,10,1,2,1,5,1,0,10,NA,2,4,1,1
12,7,1,2,3,13,1,2,1,6,1,0,12,NA,3,NA,0,1
12,7,1,2,3,13,1,2,1,3,1,0,12,NA,3,4,0,1
12,2,1,2,7,10,0,2,1,2,1,0,12,9,0,4,0,1
12,2,5,NA,3,14,1,2,1,3,1,0,6,6,6,7,0,1
12,1,1,1,4,17,3,1,1,3,1,0,12,12,0,4,1,3
12,2,5,NA,3,16,1,1,1,3,1,0,9,9,6,NA,1,3
12,6,5,NA,3,14,1,1,1,3,1,0,2,NA,1,3,0,1
12,1,1,2,3,13,1,2,1,4,1,0,12,12,5,NA,1,2
12,5,2,1,8,12,1,2,1,1,1,0,10,NA,5,4,1,2
12,1,1,2,4,20,4,2,1,3,1,0,12,12,4,6,0,3
12,2,1,2,5,20,4,2,3,3,2,8,12,10,1,NA,0,1
12,1,5,NA,3,16,1,1,1,1,2,0,11,11,6,4,1,3
12,7,1,2,7,11,0,2,1,3,1,0,12,NA,0,4,0,2
12,1,1,2,3,12,1,2,1,6,1,0,12,11,2,NA,0,1
12,2,5,NA,3,14,1,1,1,3,1,0,9,9,5,NA,0,3
12,1,2,1,6,12,1,2,1,4,1,0,12,12,0,NA,1,2
12,1,1,2,3,12,1,1,1,2,1,0,12,12,5,5,1,3
12,1,5,NA,3,14,1,1,1,3,1,0,12,12,5,4,0,2
12,2,5,NA,3,16,1,1,1,4,1,0,9,9,2,NA,1,1
12,1,1,2,3,16,3,1,2,6,1,0,12,11,2,NA,0,1
12,2,3,NA,6,13,1,1,1,3,1,0,1,1,5,NA,1,3
12,1,1,1,5,12,1,1,1,1,1,0,12,12,4,4,0,1
12,1,5,NA,6,20,4,2,3,2,2,8,12,12,2,NA,1,2
12,1,1,2,4,18,4,1,2,4,1,0,12,12,3,NA,1,2
12,2,5,NA,3,15,1,1,1,1,1,0,5,3,0,4,1,2
12,1,1,2,5,9,0,1,1,2,1,0,10,10,5,NA,1,3
12,5,3,NA,6,14,1,1,1,3,1,0,10,3,5,5,0,1
12,7,1,1,7,14,1,2,1,3,1,0,12,NA,3,NA,1,2
12,1,3,NA,4,12,1,2,1,2,1,0,9,9,6,NA,1,3
12,1,5,NA,4,9,0,1,1,2,1,0,10,10,6,NA,0,2
12,1,1,2,3,12,1,1,1,6,1,0,9,9,1,NA,0,1
12,8,5,NA,7,4,0,1,1,2,1,0,6,NA,5,6,0,1
12,1,1,2,3,12,1,1,1,1,1,0,12,10,5,4,1,3
12,1,5,NA,3,14,1,1,1,2,1,0,8,8,3,NA,0,1
12,7,2,1,9,8,0,2,1,2,1,0,6,NA,6,NA,0,1
12,1,1,2,6,10,0,1,1,2,1,0,12,9,5,6,0,3
12,1,1,1,7,8,0,1,1,2,1,0,9,9,5,6,0,3
12,1,3,NA,5,13,1,1,1,3,1,0,10,10,6,4,0,2
12,1,3,NA,5,12,1,2,1,2,1,0,10,10,5,5,0,1
12,1,3,NA,5,12,1,1,1,3,1,0,11,11,1,NA,1,3
12,2,1,2,7,8,0,1,1,2,1,0,10,6,5,NA,1,3
12,1,1,2,6,18,4,2,1,3,1,0,12,11,6,NA,0,2
12,7,5,NA,3,10,0,2,2,3,1,0,8,NA,0,NA,1,2
12,1,5,NA,4,8,0,2,2,3,1,0,9,9,0,4,1,1
12,8,3,NA,6,10,0,1,1,3,1,2,8,NA,2,NA,0,2
12,1,1,2,6,14,1,1,1,1,1,0,12,12,3,NA,0,1
12,5,1,2,7,16,3,1,1,2,1,0,12,NA,4,NA,1,2
12,8,1,1,4,11,0,1,1,3,1,0,12,NA,3,6,0,1
12,5,2,2,9,4,0,1,2,2,1,0,10,NA,0,1,1,1
12,4,1,2,5,12,1,1,1,3,1,0,12,12,2,4,0,1
12,1,1,2,3,11,0,1,1,2,1,0,11,11,4,6,0,1
12,1,1,2,3,11,1,1,1,5,1,0,12,11,4,NA,1,2
12,1,1,1,5,8,0,1,1,3,1,0,12,12,1,NA,0,1
12,5,2,2,8,0,0,2,1,3,1,0,9,NA,6,5,0,2
12,7,5,NA,4,11,0,2,2,1,1,0,3,NA,3,5,1,2
12,1,1,2,6,12,1,2,1,1,1,0,12,9,1,4,0,1
12,5,1,1,6,16,3,1,1,5,1,2,12,NA,6,NA,1,2
12,7,1,2,3,12,1,2,3,3,2,8,11,NA,4,6,0,1
12,4,1,2,5,12,1,1,2,2,1,0,10,9,6,NA,0,2
12,7,1,2,7,7,0,1,1,2,1,0,9,NA,2,NA,1,2
12,1,1,2,4,12,1,2,1,6,1,0,12,12,1,6,1,3
12,7,1,1,6,14,1,2,1,3,1,0,12,NA,3,6,0,1
12,1,1,2,4,11,0,1,2,2,1,0,11,11,1,NA,0,1
12,5,1,2,7,12,1,1,1,3,1,0,12,1,0,1,0,1
12,5,1,2,6,12,1,2,1,1,1,0,NA,NA,6,4,1,2
12,1,1,1,5,12,1,2,1,3,1,0,12,12,3,4,1,1
12,1,1,2,6,13,1,1,1,3,1,0,12,12,2,4,0,2
12,1,1,2,5,19,4,1,1,6,1,0,12,12,6,NA,1,3
12,5,1,2,7,13,1,2,1,3,1,0,NA,2,5,NA,0,3
12,7,1,2,4,16,1,2,1,3,1,0,12,NA,5,3,0,1
12,1,5,NA,3,12,1,2,1,3,1,0,12,12,1,4,1,2
12,1,1,2,3,15,1,2,1,3,1,0,12,9,5,NA,0,1
12,1,1,2,4,16,3,1,1,1,1,0,12,12,7,NA,1,3
12,1,1,2,5,14,2,1,1,5,1,0,12,12,1,3,1,3
12,1,1,1,6,12,1,1,1,3,1,2,12,12,2,NA,0,1
12,7,1,2,8,12,1,2,1,3,1,0,10,NA,3,NA,0,1
12,1,3,NA,5,12,1,2,1,3,1,0,12,12,2,NA,1,3
12,3,1,1,5,12,1,1,1,1,1,0,12,12,5,4,0,1
12,1,2,2,6,14,1,2,1,3,1,0,12,12,5,6,1,3
12,1,1,2,6,12,1,1,1,4,1,0,12,12,5,6,0,3
12,1,1,2,4,12,1,2,1,3,1,0,12,1,7,NA,1,3
12,1,1,1,5,14,2,1,1,4,1,0,12,12,5,NA,0,2
12,4,1,2,5,12,1,2,1,5,1,0,12,3,5,5,1,3
12,1,1,2,4,2,0,1,1,3,1,0,12,12,3,4,0,1
12,7,1,2,4,12,1,2,1,4,1,0,12,NA,6,NA,0,2
12,1,3,NA,6,14,1,2,1,3,1,0,11,11,5,4,1,3
12,1,3,NA,5,12,1,2,1,3,1,0,11,11,1,3,0,1
12,2,5,NA,2,12,1,1,1,1,1,0,4,NA,4,4,1,3
12,4,5,NA,3,8,0,1,1,3,1,0,NA,1,3,NA,0,1
12,7,2,2,9,12,1,2,1,6,1,2,10,NA,6,7,0,1
12,5,1,2,9,8,0,1,1,1,1,1,10,NA,0,4,1,3
12,1,1,2,5,12,1,1,1,1,1,0,12,12,3,NA,0,3
12,2,1,2,5,13,1,2,1,3,1,0,NA,1,2,NA,1,2
12,2,1,1,5,13,1,2,1,2,1,0,12,9,1,4,0,2
12,2,1,1,5,13,1,2,1,4,1,0,12,9,0,3,1,2
12,1,3,NA,4,14,2,2,1,1,1,0,10,8,3,4,0,2
12,5,2,2,8,12,1,2,1,4,1,0,NA,NA,5,NA,1,2
12,1,5,NA,4,13,1,1,1,3,1,0,9,9,0,NA,0,1
12,1,1,2,6,12,1,1,1,3,1,0,12,12,1,2,0,1
12,1,1,1,3,13,1,2,1,3,1,0,NA,NA,3,4,1,3
12,5,1,1,8,12,1,1,1,1,1,0,12,NA,1,2,0,2
12,7,5,NA,3,14,2,2,1,3,1,0,12,NA,0,NA,1,1
12,1,1,2,6,11,0,1,1,3,1,0,12,12,0,NA,1,1
12,5,3,NA,7,16,3,1,1,5,1,0,12,NA,3,4,0,1
12,1,1,1,5,12,1,2,1,2,1,0,12,9,4,NA,1,3
12,7,1,2,3,15,2,2,1,3,1,0,12,NA,1,NA,1,3
12,1,1,2,5,12,1,1,1,1,1,0,12,10,5,4,0,1
12,7,3,NA,6,7,0,2,1,3,1,0,9,NA,1,NA,1,3
12,1,3,NA,5,12,1,1,1,3,1,0,12,12,4,NA,1,3
12,5,2,2,9,8,0,1,1,2,1,0,9,NA,1,2,0,1
12,1,1,2,7,10,1,1,1,2,1,0,12,12,5,4,0,3
12,1,1,1,5,13,1,1,1,1,1,0,12,12,4,NA,1,3
12,2,3,NA,4,13,1,2,1,3,1,0,2,2,4,NA,0,1
12,1,5,NA,4,14,1,2,2,3,1,0,10,10,3,3,0,1
12,1,1,1,6,12,1,2,1,3,1,0,NA,NA,6,NA,0,2
12,1,1,1,5,8,0,2,1,3,1,0,12,10,3,1,0,1
12,5,2,2,8,7,0,2,2,2,1,0,6,NA,0,7,1,2
12,2,1,2,5,13,1,2,1,2,1,0,12,4,5,4,0,2
12,1,5,NA,4,13,1,1,1,4,1,0,NA,4,6,NA,1,2
12,8,2,2,6,12,1,2,2,2,1,0,1,NA,1,NA,0,1
12,1,3,NA,6,12,1,2,1,3,1,0,11,11,3,NA,1,3
12,1,1,1,5,12,1,1,3,2,1,0,12,12,2,4,0,2
12,1,1,1,4,12,1,1,1,3,1,0,12,12,3,NA,1,3
12,8,5,NA,6,8,0,1,1,4,1,0,5,NA,2,NA,1,1
12,1,1,1,4,16,3,2,1,5,1,8,12,11,1,NA,0,1
12,1,1,2,3,16,3,2,1,3,1,0,12,11,2,NA,0,1
12,5,2,2,8,1,0,1,1,1,2,1,12,NA,3,4,0,1
12,1,1,2,3,15,2,2,1,3,1,0,12,12,6,6,1,3
12,1,1,2,3,12,1,2,1,2,1,0,12,4,5,NA,1,2
12,2,5,NA,2,12,1,2,1,1,1,0,1,1,3,4,0,3
12,1,5,NA,4,11,0,2,1,6,1,0,8,8,3,1,1,1
12,5,4,NA,5,12,1,1,1,3,1,0,6,3,2,2,0,1
12,1,1,2,4,14,3,2,1,2,1,0,12,12,3,NA,1,3
12,1,1,1,5,11,0,2,1,1,1,0,12,10,5,NA,0,1
12,1,5,NA,4,16,3,2,1,3,1,0,12,12,6,NA,1,3
12,1,5,NA,5,13,1,2,1,3,1,0,9,9,3,NA,0,1
12,2,1,1,4,16,3,2,1,2,1,0,12,11,5,5,1,3
12,6,5,NA,2,11,0,2,1,1,1,0,12,NA,6,NA,0,1
12,2,5,NA,2,12,1,2,1,2,1,0,NA,3,5,NA,0,1
12,1,1,2,3,12,1,1,1,3,1,0,12,12,3,6,0,1
12,1,3,NA,6,12,1,2,1,4,1,0,10,10,4,4,1,2
12,7,2,1,8,8,0,2,1,2,1,8,7,NA,1,NA,0,1
12,1,3,NA,5,17,3,2,1,3,1,0,12,12,0,NA,0,1
12,1,1,2,4,12,1,2,1,3,1,0,12,9,1,NA,1,2
12,1,1,2,3,12,1,1,1,3,2,8,12,11,4,4,0,1
12,1,5,NA,3,15,2,2,1,2,1,0,8,NA,2,5,1,3
12,1,1,2,3,11,0,1,1,3,1,0,12,12,5,4,0,3
12,1,1,2,3,13,1,1,1,2,1,0,12,12,5,NA,0,2
12,1,1,2,4,13,1,1,1,2,1,0,11,11,4,NA,1,3
12,7,1,2,9,4,0,2,1,2,2,8,NA,NA,3,6,1,3
12,1,5,NA,3,12,1,1,1,3,1,0,10,10,5,NA,1,1
12,2,1,1,6,10,0,2,1,3,1,0,NA,NA,2,NA,0,1
12,1,5,NA,5,12,1,1,1,2,2,0,9,9,2,4,1,2
12,1,1,2,5,16,3,1,1,2,1,0,12,10,6,6,1,3
12,1,1,2,6,16,3,1,1,2,1,0,12,12,7,NA,1,3
12,1,1,2,4,11,0,1,1,1,1,0,12,11,3,2,1,3
12,1,1,1,5,12,1,1,1,3,1,0,12,11,3,4,1,1
12,1,5,NA,3,12,1,1,1,3,1,0,12,10,1,3,0,3
12,1,4,NA,4,11,1,2,1,2,2,5,NA,NA,3,2,0,1
12,1,4,NA,4,12,1,1,1,3,1,0,11,11,3,NA,1,3
12,3,1,2,4,12,1,2,1,1,1,0,12,NA,3,4,1,3
12,5,1,2,8,17,4,1,1,3,1,0,12,NA,4,6,1,3
12,4,4,NA,7,3,0,1,1,3,1,0,1,NA,2,1,0,1
12,6,5,NA,3,13,1,2,1,3,1,0,10,2,3,2,1,3
12,6,5,NA,2,11,0,1,1,1,1,0,12,5,0,NA,0,1
12,2,4,NA,6,12,1,2,1,1,1,0,8,8,1,NA,0,3
12,2,4,NA,4,13,1,2,1,4,1,0,3,NA,3,5,0,1
12,5,2,2,8,12,1,2,1,3,1,0,NA,NA,6,NA,1,3
12,1,1,2,5,12,1,1,1,2,1,0,12,11,1,4,0,1
12,1,1,2,3,13,1,2,1,3,1,0,12,10,3,3,1,3
12,1,3,NA,5,12,1,1,1,2,1,0,12,12,3,4,0,1
12,1,5,NA,4,14,2,1,1,1,1,0,11,11,4,NA,1,3
12,7,1,1,4,13,1,2,1,3,1,0,12,NA,5,5,1,2
12,7,1,2,6,12,1,2,1,1,1,0,12,NA,1,6,0,1
12,5,1,2,8,6,0,2,2,2,1,0,NA,NA,5,NA,0,1
12,8,1,2,6,12,1,2,2,2,1,0,12,9,0,NA,0,1
12,1,5,NA,5,10,0,1,2,2,1,0,9,9,3,5,0,1
12,4,3,NA,6,11,0,1,2,2,1,0,10,10,1,NA,0,1
12,8,4,NA,5,10,0,2,2,3,1,0,2,NA,5,NA,0,1
12,1,5,NA,6,14,1,2,2,3,1,0,12,10,3,NA,1,3
12,1,3,NA,4,13,1,1,2,1,1,0,12,12,0,6,0,1
12,1,5,NA,3,12,1,1,2,4,1,0,9,9,2,NA,1,1
12,4,5,NA,5,15,1,2,2,2,1,0,8,8,0,4,0,1
12,1,1,1,5,12,1,2,2,3,1,0,12,10,2,5,1,1
12,5,3,NA,6,12,1,1,2,2,1,0,9,NA,0,NA,1,2
12,1,5,NA,4,14,1,2,2,3,1,1,11,11,5,NA,0,1
12,2,5,NA,6,11,0,2,2,3,1,0,10,10,2,5,1,3
12,1,3,NA,5,11,0,2,2,6,1,0,9,9,3,6,0,1
12,1,1,2,5,14,2,1,2,2,1,0,12,12,1,4,1,3
12,8,1,2,5,12,1,1,2,2,1,0,NA,NA,0,NA,1,1
12,1,1,1,5,16,3,1,1,2,1,0,12,12,5,6,0,1
12,1,3,NA,6,17,3,1,1,3,1,0,12,12,6,NA,0,2
12,5,1,2,7,12,1,2,1,2,1,0,1,NA,6,NA,1,3
12,5,5,NA,6,16,3,1,1,5,1,0,12,NA,6,6,1,2
12,1,1,2,4,12,1,1,1,6,1,0,12,12,1,4,0,1
12,1,1,2,4,12,1,1,1,1,1,0,12,12,6,NA,1,3
12,2,1,2,4,13,1,2,1,1,1,0,12,12,6,NA,0,2
12,2,1,2,4,13,1,2,1,4,1,0,12,9,6,5,1,3
12,1,1,1,6,16,3,1,1,6,1,0,12,12,2,2,0,1
12,1,1,1,6,15,1,1,1,3,1,0,12,12,4,NA,1,3
12,1,1,1,7,14,1,1,1,4,1,0,12,12,5,NA,1,3
12,1,1,2,5,11,1,1,1,3,1,0,12,12,2,NA,0,3
12,8,1,1,6,12,1,1,1,3,1,0,9,NA,3,NA,1,3
12,1,5,NA,3,12,1,1,1,3,1,0,12,11,4,4,0,1
12,2,1,2,7,12,1,1,1,2,1,0,11,5,0,2,1,3
12,1,3,NA,4,11,0,2,1,3,1,0,11,11,3,NA,0,1
12,1,5,NA,2,7,0,1,1,1,1,0,9,NA,3,NA,1,2
12,3,5,NA,4,9,0,2,2,1,1,0,10,10,2,4,0,1
12,1,3,NA,3,12,1,2,1,6,1,3,9,9,4,NA,1,3
12,7,5,NA,2,9,0,2,2,3,1,0,5,NA,1,6,0,1
12,1,3,NA,4,12,1,1,2,3,1,0,10,10,0,NA,1,2
12,1,1,2,5,16,3,1,2,3,1,0,12,12,0,NA,1,1
12,1,3,NA,5,14,2,1,2,4,1,0,12,12,0,NA,0,1
12,1,5,NA,3,15,1,2,1,3,1,0,12,12,1,5,1,3
12,1,3,NA,5,16,3,2,1,3,1,0,12,12,2,2,1,2
12,2,2,2,8,12,1,2,1,2,1,0,9,9,5,NA,1,1
12,1,2,2,7,13,2,2,1,3,1,0,12,10,6,NA,0,2
12,1,5,NA,3,17,3,1,3,1,1,0,12,NA,1,4,1,2
