,X1,X2,X3,X4,X5
1900,2.0,3.0,2.0,2.0,3.0
1901,3.0,1.0,3.0,1.0,2.0
1902,1.0,2.0,1.0,3.0,2.0
1903,2.0,2.0,3.0,1.0,2.0
1904,1.0,2.0,2.0,1.0,2.0
1905,*,3.0,4.0,1.0,4.0
1906,3.0,4.0,1.0,3.0,3.0
1907,1.0,1.0,3.0,4.0,3.0
1908,1.0,3.0,3.0,2.0,3.0
1909,3.0,2.0,1.0,2.0,3.0
1910,3.0,3.0,2.0,1.0,2.0
1911,4.0,2.0,1.0,3.0,3.0
1912,4.0,2.0,3.0,1.0,3.0
1913,3.0,3.0,2.0,2.0,2.0
1914,2.0,3.0,3.0,4.0,3.0
1915,4.0,2.0,3.0,3.0,3.0
1916,2.0,3.0,1.0,3.0,2.0
1917,3.0,2.0,3.0,3.0,4.0
1918,1.0,3.0,2.0,4.0,3.0
1919,3.0,3.0,3.0,3.0,4.0
1920,1.0,2.0,2.0,2.0,3.0
1921,1.0,1.0,3.0,4.0,3.0
1922,*,1.0,1.0,2.0,1.0
1923,*,1.0,2.0,1.0,3.0
1924,2.0,3.0,1.0,1.0,1.0
1925,3.0,4.0,2.0,1.0,1.0
1926,3.0,1.0,3.0,3.0,2.0
1927,3.0,4.0,2.0,2.0,2.0
1928,*,4.0,3.0,4.0,3.0
1929,3.0,4.0,3.0,3.0,1.0
1930,3.0,3.0,3.0,2.0,2.0
1931,*,2.0,3.0,4.0,1.0
1932,*,*,2.0,1.0,4.0
1933,3.0,2.0,3.0,1.0,4.0
1934,3.0,1.0,2.0,2.0,3.0
1935,4.0,3.0,3.0,3.0,3.0
1936,*,*,4.0,3.0,4.0
1937,3.0,1.0,1.0,3.0,3.0
1938,2.0,2.0,4.0,1.0,1.0
1939,1.0,3.0,2.0,1.0,3.0
1940,3.0,2.0,3.0,1.0,2.0
1941,3.0,3.0,3.0,3.0,2.0
1942,1.0,1.0,2.0,3.0,2.0
1943,*,3.0,3.0,4.0,3.0
1944,2.0,4.0,1.0,1.0,3.0
1945,2.0,2.0,1.0,1.0,3.0
1946,*,*,1.0,2.0,2.0
1947,3.0,3.0,3.0,2.0,2.0
1948,1.0,3.0,3.0,3.0,1.0
1949,2.0,1.0,3.0,1.0,1.0
1950,4.0,1.0,3.0,1.0,3.0
1951,1.0,3.0,4.0,3.0,3.0
1952,*,1.0,4.0,1.0,3.0
1953,*,3.0,1.0,2.0,2.0
1954,3.0,2.0,3.0,3.0,3.0
1955,3.0,4.0,3.0,1.0,3.0
1956,4.0,1.0,2.0,3.0,3.0
1957,3.0,2.0,3.0,3.0,2.0
1958,*,*,4.0,2.0,1.0
1959,3.0,2.0,1.0,3.0,4.0
1960,3.0,4.0,2.0,3.0,3.0
1961,*,1.0,4.0,4.0,3.0
1962,2.0,1.0,1.0,2.0,3.0
1963,1.0,3.0,2.0,3.0,2.0
1964,2.0,4.0,2.0,1.0,2.0
1965,3.0,1.0,3.0,3.0,3.0
1966,2.0,3.0,3.0,3.0,3.0
1967,3.0,1.0,2.0,2.0,4.0
1968,3.0,3.0,3.0,3.0,2.0
1969,2.0,1.0,2.0,2.0,3.0
1970,*,*,1.0,4.0,1.0
1971,*,1.0,3.0,3.0,1.0
1972,3.0,4.0,2.0,3.0,2.0
1973,1.0,1.0,2.0,1.0,1.0
1974,2.0,2.0,2.0,3.0,3.0
1975,3.0,3.0,3.0,1.0,1.0
1976,3.0,2.0,3.0,1.0,1.0
1977,2.0,2.0,2.0,2.0,3.0
1978,1.0,2.0,3.0,3.0,3.0
1979,*,2.0,2.0,1.0,2.0
1980,*,1.0,2.0,1.0,2.0
1981,1.0,4.0,2.0,3.0,3.0
1982,3.0,1.0,1.0,3.0,2.0
1983,2.0,3.0,1.0,1.0,3.0
1984,*,3.0,3.0,2.0,1.0
1985,3.0,2.0,2.0,2.0,4.0
1986,2.0,3.0,3.0,3.0,2.0
1987,2.0,3.0,2.0,3.0,2.0
1988,*,2.0,3.0,2.0,1.0
1989,*,4.0,3.0,2.0,2.0
1990,*,1.0,1.0,2.0,1.0
1991,2.0,3.0,3.0,2.0,2.0
1992,*,3.0,2.0,3.0,2.0
1993,2.0,1.0,3.0,2.0,2.0
1994,2.0,1.0,4.0,1.0,2.0
1995,1.0,3.0,3.0,1.0,3.0
1996,*,2.0,1.0,3.0,2.0
1997,3.0,3.0,3.0,3.0,1.0
1998,*,1.0,1.0,4.0,2.0
1999,*,1.0,2.0,4.0,1.0
2000,2.0,2.0,3.0,1.0,3.0
2001,*,3.0,4.0,3.0,2.0
2002,2.0,3.0,2.0,1.0,4.0
2003,*,1.0,2.0,1.0,3.0
2004,3.0,3.0,3.0,3.0,4.0
2005,*,4.0,3.0,2.0,1.0
2006,2.0,3.0,3.0,2.0,3.0
2007,3.0,3.0,2.0,2.0,3.0
2008,3.0,4.0,3.0,2.0,3.0
2009,2.0,1.0,2.0,2.0,3.0
2010,2.0,4.0,2.0,1.0,2.0
2011,*,*,1.0,2.0,2.0
2012,3.0,1.0,3.0,3.0,3.0
2013,2.0,3.0,3.0,2.0,1.0
2014,*,1.0,4.0,3.0,3.0
2015,1.0,1.0,2.0,1.0,1.0
2017,2.0,3.0,3.0,3.0,2.0
2018,3.0,3.0,1.0,3.0,3.0
2019,3.0,2.0,3.0,2.0,3.0
2020,3.0,1.0,3.0,2.0,3.0
2021,*,1.0,3.0,2.0,4.0
2022,*,3.0,4.0,1.0,4.0
2023,3.0,2.0,3.0,3.0,3.0
2024,*,4.0,2.0,3.0,3.0
2025,3.0,4.0,2.0,2.0,2.0
2026,*,2.0,2.0,3.0,4.0
2027,*,1.0,2.0,4.0,3.0
2028,2.0,2.0,1.0,1.0,1.0
2029,2.0,2.0,2.0,2.0,4.0
2030,2.0,2.0,3.0,3.0,4.0
2031,2.0,3.0,4.0,1.0,2.0
2032,3.0,3.0,3.0,2.0,1.0
2033,3.0,2.0,3.0,4.0,3.0
2034,*,*,4.0,1.0,1.0
2035,1.0,1.0,1.0,2.0,3.0
2036,2.0,1.0,2.0,4.0,3.0
2037,3.0,2.0,2.0,3.0,1.0
2038,1.0,2.0,3.0,2.0,1.0
2039,3.0,2.0,2.0,2.0,3.0
2040,*,1.0,2.0,4.0,2.0
2041,1.0,3.0,3.0,3.0,1.0
2042,1.0,1.0,1.0,2.0,3.0
2043,3.0,1.0,3.0,3.0,2.0
2044,*,*,4.0,4.0,1.0
2045,*,3.0,4.0,2.0,2.0
2046,1.0,1.0,4.0,3.0,3.0
2047,3.0,2.0,4.0,1.0,3.0
2048,1.0,1.0,3.0,3.0,3.0
2049,1.0,3.0,3.0,3.0,1.0
2050,2.0,4.0,1.0,3.0,3.0
2051,3.0,1.0,3.0,1.0,2.0
2052,*,3.0,3.0,2.0,3.0
2053,3.0,2.0,1.0,4.0,2.0
2054,1.0,4.0,3.0,2.0,3.0
2055,3.0,1.0,3.0,2.0,2.0
2056,2.0,2.0,4.0,2.0,3.0
2057,3.0,4.0,2.0,3.0,3.0
2058,1.0,2.0,1.0,2.0,4.0
2059,*,2.0,2.0,4.0,4.0
2060,2.0,1.0,3.0,1.0,3.0
2061,1.0,3.0,1.0,4.0,3.0
2062,2.0,3.0,1.0,2.0,1.0
2063,4.0,4.0,3.0,3.0,4.0
2064,2.0,2.0,2.0,1.0,3.0
2065,1.0,2.0,3.0,1.0,3.0
2066,3.0,3.0,1.0,2.0,1.0
2067,3.0,2.0,2.0,3.0,2.0
2068,2.0,3.0,1.0,1.0,1.0
2069,*,1.0,2.0,2.0,3.0
2070,4.0,2.0,3.0,2.0,2.0
2071,3.0,2.0,2.0,2.0,2.0
2072,2.0,3.0,1.0,1.0,1.0
2073,3.0,3.0,3.0,1.0,1.0
2074,3.0,1.0,3.0,2.0,4.0
2075,3.0,3.0,3.0,2.0,2.0
2076,3.0,1.0,2.0,2.0,1.0
2077,2.0,4.0,2.0,2.0,1.0
2078,2.0,3.0,2.0,4.0,4.0
2079,2.0,2.0,3.0,3.0,2.0
2080,3.0,2.0,3.0,3.0,2.0
2081,2.0,1.0,2.0,2.0,3.0
2082,2.0,1.0,3.0,3.0,3.0
2083,2.0,3.0,2.0,1.0,4.0
2084,2.0,2.0,3.0,3.0,1.0
2085,1.0,2.0,4.0,3.0,3.0
2086,3.0,2.0,3.0,2.0,3.0
2087,2.0,3.0,3.0,4.0,2.0
2088,3.0,2.0,2.0,3.0,4.0
2089,3.0,2.0,3.0,2.0,3.0
2090,1.0,2.0,3.0,3.0,2.0
2091,4.0,2.0,2.0,3.0,3.0
2092,4.0,1.0,3.0,3.0,2.0
2093,2.0,3.0,2.0,3.0,3.0
2094,3.0,1.0,3.0,2.0,4.0
2095,3.0,2.0,3.0,2.0,2.0
2096,3.0,4.0,1.0,1.0,2.0
2097,2.0,3.0,2.0,1.0,3.0
2098,2.0,3.0,3.0,3.0,2.0
2099,3.0,3.0,2.0,3.0,3.0
2100,3.0,2.0,1.0,3.0,1.0
2101,2.0,2.0,3.0,3.0,3.0
2102,3.0,2.0,2.0,1.0,1.0
2103,2.0,2.0,3.0,3.0,3.0
2104,3.0,2.0,1.0,3.0,2.0
2105,4.0,3.0,3.0,3.0,3.0
2106,1.0,2.0,3.0,2.0,3.0
2107,2.0,3.0,1.0,2.0,1.0
2108,1.0,3.0,2.0,1.0,2.0
2109,2.0,2.0,3.0,2.0,2.0
2110,3.0,3.0,1.0,3.0,1.0
2111,3.0,3.0,1.0,2.0,3.0
2112,*,4.0,3.0,3.0,2.0
2113,3.0,3.0,2.0,3.0,3.0
2114,*,2.0,1.0,2.0,1.0
2115,2.0,1.0,3.0,3.0,3.0
2116,2.0,3.0,2.0,2.0,1.0
2117,3.0,2.0,2.0,2.0,3.0
2118,1.0,3.0,3.0,2.0,2.0
2119,3.0,2.0,3.0,3.0,2.0
2120,3.0,3.0,1.0,2.0,1.0
2121,3.0,2.0,3.0,3.0,4.0
2122,3.0,3.0,2.0,3.0,1.0
2123,1.0,1.0,1.0,3.0,2.0
2124,1.0,2.0,2.0,3.0,1.0
2125,2.0,2.0,2.0,2.0,2.0
2126,3.0,3.0,3.0,3.0,4.0
2127,*,4.0,2.0,3.0,2.0
2128,3.0,3.0,4.0,1.0,2.0
2129,4.0,2.0,3.0,3.0,2.0
2130,2.0,2.0,3.0,2.0,2.0
2131,2.0,2.0,2.0,2.0,2.0
2132,3.0,3.0,3.0,3.0,3.0
2133,3.0,3.0,3.0,3.0,3.0
2134,2.0,3.0,4.0,1.0,3.0
2135,4.0,2.0,2.0,2.0,3.0
2136,*,3.0,1.0,3.0,1.0
2137,*,*,3.0,4.0,1.0
2138,3.0,3.0,4.0,3.0,2.0
2139,2.0,2.0,3.0,2.0,2.0
2140,3.0,3.0,3.0,2.0,1.0
2141,3.0,3.0,2.0,3.0,2.0
2142,4.0,3.0,3.0,3.0,3.0
2143,2.0,1.0,3.0,2.0,3.0
2144,2.0,1.0,1.0,3.0,2.0
2145,3.0,1.0,3.0,3.0,2.0
2146,3.0,2.0,1.0,3.0,3.0
2147,*,1.0,2.0,2.0,3.0
2148,1.0,2.0,3.0,2.0,2.0
2149,2.0,1.0,3.0,3.0,2.0
2150,4.0,1.0,3.0,1.0,3.0
2151,3.0,3.0,3.0,2.0,1.0
2152,2.0,3.0,2.0,3.0,4.0
2153,3.0,3.0,2.0,3.0,3.0
2154,2.0,3.0,2.0,1.0,4.0
2155,2.0,3.0,2.0,1.0,2.0
2156,3.0,3.0,1.0,2.0,3.0
2157,2.0,2.0,3.0,2.0,2.0
2158,3.0,2.0,3.0,3.0,3.0
2159,1.0,1.0,2.0,2.0,2.0
2160,3.0,2.0,3.0,3.0,1.0
2161,2.0,2.0,3.0,3.0,3.0
2162,*,2.0,3.0,4.0,4.0
2163,*,*,4.0,2.0,3.0
2164,2.0,3.0,3.0,3.0,3.0
2165,2.0,3.0,3.0,3.0,1.0
2166,2.0,3.0,2.0,2.0,2.0
2167,2.0,4.0,2.0,3.0,1.0
2168,2.0,1.0,3.0,1.0,3.0
2169,2.0,1.0,2.0,3.0,1.0
2170,3.0,3.0,3.0,1.0,3.0
2171,2.0,4.0,2.0,2.0,2.0
2172,1.0,2.0,3.0,2.0,4.0
2173,2.0,2.0,3.0,3.0,2.0
2174,1.0,3.0,2.0,2.0,3.0
2175,3.0,2.0,4.0,1.0,1.0
2176,3.0,2.0,3.0,3.0,3.0
2177,3.0,3.0,3.0,4.0,3.0
2178,1.0,3.0,1.0,2.0,3.0
2179,*,1.0,1.0,1.0,4.0
2180,3.0,2.0,1.0,3.0,4.0
2181,3.0,3.0,1.0,3.0,3.0
2182,3.0,1.0,3.0,4.0,3.0
2183,*,2.0,4.0,2.0,4.0
2184,3.0,4.0,4.0,3.0,3.0
2185,3.0,3.0,1.0,1.0,2.0
2186,3.0,3.0,3.0,2.0,2.0
2187,1.0,3.0,3.0,2.0,3.0
2188,2.0,3.0,1.0,3.0,3.0
2189,4.0,3.0,3.0,2.0,2.0
2190,4.0,3.0,2.0,2.0,1.0
2191,1.0,2.0,3.0,1.0,3.0
2192,3.0,1.0,4.0,3.0,1.0
2193,4.0,3.0,2.0,3.0,4.0
2194,*,4.0,1.0,2.0,3.0
2195,2.0,2.0,3.0,1.0,2.0
2196,3.0,3.0,2.0,3.0,3.0
2197,3.0,3.0,3.0,1.0,1.0
2198,2.0,2.0,2.0,2.0,4.0
2199,2.0,2.0,3.0,3.0,2.0
2200,2.0,3.0,3.0,3.0,3.0
2201,2.0,2.0,1.0,3.0,1.0
2202,2.0,2.0,3.0,3.0,1.0
2203,3.0,2.0,4.0,1.0,3.0
2204,3.0,3.0,1.0,2.0,2.0
2205,3.0,2.0,1.0,2.0,3.0
2206,1.0,1.0,3.0,3.0,3.0
2207,3.0,3.0,2.0,3.0,4.0
2209,*,3.0,4.0,1.0,4.0
2210,*,1.0,2.0,4.0,2.0
2211,2.0,3.0,2.0,1.0,3.0
2212,3.0,2.0,1.0,2.0,2.0
2213,2.0,4.0,3.0,2.0,1.0
2214,4.0,3.0,1.0,3.0,2.0
2215,3.0,1.0,4.0,3.0,2.0
2216,1.0,2.0,2.0,2.0,3.0
2217,2.0,2.0,3.0,3.0,3.0
2218,3.0,3.0,3.0,3.0,1.0
2219,3.0,3.0,3.0,3.0,2.0
2220,*,2.0,1.0,2.0,1.0
2221,2.0,1.0,3.0,3.0,2.0
2222,3.0,2.0,2.0,3.0,3.0
2223,*,4.0,2.0,2.0,1.0
2224,3.0,3.0,3.0,2.0,3.0
2225,2.0,4.0,3.0,2.0,1.0
2226,3.0,1.0,3.0,2.0,3.0
2227,3.0,1.0,2.0,3.0,3.0
2228,2.0,3.0,1.0,1.0,2.0
2229,1.0,2.0,2.0,2.0,1.0
2230,*,1.0,3.0,3.0,2.0
2231,*,4.0,2.0,2.0,2.0
2232,3.0,1.0,2.0,2.0,3.0
2233,4.0,3.0,3.0,2.0,2.0
2234,3.0,2.0,3.0,3.0,1.0
2235,2.0,4.0,3.0,2.0,2.0
2236,*,1.0,2.0,4.0,1.0
2237,2.0,1.0,2.0,2.0,2.0
2238,3.0,2.0,1.0,3.0,3.0
2239,3.0,3.0,3.0,2.0,3.0
2240,3.0,3.0,1.0,3.0,2.0
2241,3.0,2.0,1.0,1.0,3.0
2242,3.0,2.0,2.0,3.0,2.0
2243,2.0,1.0,4.0,2.0,2.0
2244,2.0,1.0,3.0,1.0,1.0
2245,*,1.0,2.0,1.0,2.0
2246,2.0,3.0,1.0,3.0,2.0
2247,3.0,2.0,3.0,1.0,1.0
2248,1.0,2.0,2.0,2.0,3.0
2249,2.0,3.0,2.0,3.0,2.0
2250,2.0,3.0,1.0,4.0,3.0
2251,2.0,2.0,1.0,1.0,1.0
2252,3.0,3.0,3.0,3.0,3.0
2253,1.0,2.0,3.0,3.0,4.0
2254,2.0,3.0,2.0,2.0,3.0
2255,*,2.0,1.0,1.0,3.0
2256,2.0,3.0,3.0,3.0,3.0
2257,4.0,2.0,2.0,3.0,3.0
2258,2.0,1.0,3.0,2.0,3.0
2259,2.0,4.0,3.0,3.0,1.0
2260,3.0,3.0,2.0,4.0,3.0
2261,1.0,2.0,2.0,3.0,3.0
2262,3.0,3.0,1.0,3.0,3.0
2263,3.0,1.0,3.0,3.0,3.0
2264,1.0,2.0,1.0,2.0,2.0
2265,3.0,3.0,3.0,2.0,2.0
2266,*,4.0,3.0,3.0,2.0
2267,1.0,4.0,4.0,3.0,2.0
2268,3.0,1.0,2.0,1.0,2.0
2269,2.0,3.0,2.0,1.0,3.0
2270,*,3.0,3.0,2.0,4.0
2271,3.0,1.0,1.0,4.0,2.0
2272,*,*,1.0,3.0,4.0
2273,*,3.0,4.0,2.0,3.0
2274,3.0,3.0,2.0,1.0,3.0
2275,2.0,2.0,2.0,3.0,2.0
2276,4.0,2.0,3.0,1.0,3.0
2277,3.0,3.0,2.0,3.0,3.0
2278,3.0,3.0,2.0,2.0,2.0
2279,2.0,1.0,3.0,3.0,3.0
2280,4.0,3.0,3.0,2.0,2.0
2281,2.0,3.0,3.0,1.0,1.0
2282,3.0,3.0,3.0,1.0,4.0
2283,2.0,2.0,1.0,3.0,3.0
2284,3.0,2.0,2.0,4.0,3.0
2285,3.0,4.0,3.0,1.0,3.0
2286,3.0,3.0,4.0,2.0,3.0
2287,1.0,3.0,2.0,1.0,4.0
2288,3.0,1.0,2.0,3.0,1.0
2289,3.0,3.0,1.0,3.0,3.0
2290,1.0,1.0,3.0,2.0,2.0
2291,1.0,2.0,2.0,3.0,3.0
2292,*,1.0,1.0,4.0,1.0
2293,*,2.0,2.0,4.0,3.0
2294,3.0,3.0,2.0,1.0,1.0
2295,*,1.0,3.0,1.0,3.0
2296,2.0,3.0,1.0,3.0,3.0
2297,3.0,2.0,3.0,3.0,2.0
2298,3.0,3.0,3.0,1.0,1.0
2299,2.0,3.0,3.0,2.0,3.0
2300,1.0,1.0,2.0,1.0,1.0
2301,2.0,3.0,4.0,2.0,4.0
2302,*,1.0,3.0,1.0,3.0
2303,*,1.0,1.0,4.0,1.0
2304,4.0,2.0,1.0,3.0,3.0
2305,1.0,3.0,1.0,4.0,3.0
2306,1.0,3.0,3.0,3.0,2.0
2307,3.0,1.0,1.0,3.0,1.0
2308,2.0,1.0,2.0,2.0,3.0
2309,3.0,1.0,3.0,2.0,3.0
2310,1.0,3.0,2.0,2.0,2.0
2311,2.0,3.0,1.0,2.0,1.0
2312,2.0,2.0,3.0,1.0,3.0
2313,2.0,2.0,4.0,3.0,3.0
2314,1.0,2.0,2.0,1.0,2.0
2315,2.0,3.0,1.0,2.0,3.0
2316,3.0,2.0,3.0,3.0,3.0
2317,2.0,3.0,3.0,2.0,2.0
2318,*,2.0,2.0,2.0,4.0
2319,3.0,2.0,3.0,1.0,3.0
2320,3.0,3.0,1.0,3.0,4.0
2321,2.0,2.0,3.0,3.0,3.0
2322,3.0,2.0,2.0,3.0,2.0
2323,2.0,3.0,3.0,2.0,3.0
2324,*,1.0,4.0,4.0,2.0
2325,2.0,3.0,4.0,3.0,1.0
2326,2.0,2.0,3.0,2.0,1.0
2327,2.0,3.0,3.0,3.0,3.0
2328,2.0,2.0,3.0,2.0,4.0
2329,2.0,3.0,2.0,1.0,3.0
2330,*,*,2.0,4.0,4.0
2331,4.0,1.0,3.0,4.0,3.0
2332,1.0,3.0,2.0,2.0,3.0
2333,2.0,3.0,1.0,1.0,1.0
2334,3.0,3.0,3.0,3.0,2.0
2335,2.0,4.0,3.0,1.0,2.0
2336,1.0,2.0,2.0,2.0,3.0
2337,*,1.0,2.0,3.0,3.0
2338,3.0,2.0,4.0,1.0,3.0
2339,*,1.0,2.0,3.0,3.0
2340,3.0,1.0,3.0,3.0,4.0
2341,3.0,2.0,3.0,4.0,2.0
2342,1.0,3.0,2.0,3.0,3.0
2343,1.0,2.0,2.0,3.0,2.0
2344,4.0,3.0,2.0,2.0,1.0
2345,3.0,3.0,3.0,3.0,4.0
2346,2.0,2.0,2.0,3.0,3.0
2347,4.0,1.0,3.0,3.0,2.0
2348,2.0,3.0,3.0,1.0,3.0
2349,*,*,4.0,2.0,4.0
2350,2.0,2.0,2.0,3.0,2.0
2351,*,1.0,2.0,3.0,4.0
2352,1.0,3.0,3.0,3.0,2.0
2353,2.0,1.0,2.0,2.0,4.0
2354,2.0,3.0,3.0,2.0,2.0
2355,1.0,1.0,1.0,2.0,3.0
2356,4.0,2.0,2.0,4.0,2.0
2357,4.0,1.0,3.0,4.0,3.0
2358,3.0,3.0,4.0,2.0,2.0
2359,1.0,3.0,2.0,1.0,3.0
2360,4.0,2.0,3.0,3.0,3.0
2361,2.0,2.0,3.0,4.0,4.0
2362,1.0,3.0,3.0,3.0,2.0
2363,1.0,1.0,4.0,3.0,3.0
2364,2.0,3.0,2.0,2.0,2.0
2365,3.0,3.0,4.0,2.0,4.0
2366,*,3.0,1.0,2.0,1.0
2367,*,2.0,3.0,4.0,2.0
2368,4.0,1.0,2.0,3.0,3.0
2369,2.0,2.0,2.0,3.0,2.0
2370,*,3.0,3.0,4.0,1.0
2371,4.0,3.0,2.0,1.0,1.0
2372,3.0,4.0,3.0,1.0,3.0
2373,2.0,3.0,1.0,3.0,3.0
2374,3.0,1.0,3.0,3.0,3.0
2375,2.0,3.0,1.0,2.0,3.0
2376,2.0,2.0,2.0,2.0,2.0
2377,*,3.0,3.0,4.0,1.0
2378,2.0,3.0,2.0,1.0,2.0
2379,*,1.0,2.0,4.0,1.0
2380,1.0,4.0,2.0,3.0,4.0
2381,2.0,3.0,1.0,3.0,4.0
2382,*,1.0,1.0,1.0,1.0
2383,2.0,3.0,3.0,4.0,3.0
2384,2.0,4.0,3.0,2.0,3.0
2385,4.0,1.0,3.0,3.0,2.0
2386,3.0,4.0,4.0,3.0,1.0
2387,3.0,3.0,1.0,3.0,2.0
2388,*,2.0,2.0,3.0,2.0
2389,4.0,3.0,2.0,1.0,2.0
2390,1.0,2.0,4.0,2.0,4.0
2391,3.0,4.0,3.0,1.0,3.0
2392,3.0,2.0,2.0,1.0,3.0
2393,3.0,1.0,3.0,3.0,1.0
2394,2.0,2.0,2.0,2.0,3.0
2395,2.0,2.0,3.0,3.0,3.0
2396,*,4.0,2.0,1.0,3.0
2397,3.0,1.0,3.0,3.0,2.0
2398,3.0,2.0,4.0,3.0,1.0
2399,3.0,3.0,3.0,2.0,3.0
2400,3.0,3.0,2.0,2.0,2.0
2401,3.0,1.0,1.0,1.0,2.0
2402,2.0,3.0,4.0,1.0,3.0
2403,3.0,2.0,1.0,4.0,3.0
2404,2.0,3.0,3.0,3.0,3.0
2405,2.0,1.0,3.0,3.0,2.0
2406,2.0,2.0,3.0,2.0,1.0
2407,*,4.0,3.0,2.0,1.0
2408,3.0,3.0,1.0,3.0,2.0
2409,3.0,2.0,2.0,3.0,2.0
2410,3.0,3.0,1.0,2.0,1.0
2411,3.0,1.0,3.0,2.0,2.0
2412,2.0,3.0,2.0,3.0,3.0
2413,1.0,3.0,2.0,1.0,2.0
2414,1.0,3.0,2.0,2.0,1.0
2415,2.0,3.0,3.0,3.0,2.0
2416,4.0,3.0,3.0,3.0,2.0
2417,*,3.0,3.0,1.0,4.0
2418,4.0,3.0,1.0,3.0,2.0
2419,1.0,2.0,2.0,3.0,3.0
2420,3.0,2.0,3.0,1.0,3.0
2421,*,4.0,3.0,2.0,2.0
2422,2.0,3.0,1.0,1.0,3.0
2423,*,3.0,1.0,3.0,1.0
2424,3.0,3.0,3.0,2.0,3.0
2425,1.0,2.0,3.0,3.0,3.0
2426,*,1.0,2.0,3.0,4.0
2427,3.0,4.0,2.0,3.0,3.0
2428,3.0,4.0,3.0,3.0,2.0
2429,*,3.0,2.0,1.0,1.0
2430,2.0,3.0,3.0,1.0,1.0
2431,*,1.0,2.0,4.0,1.0
2432,1.0,2.0,3.0,3.0,1.0
2433,2.0,3.0,4.0,3.0,3.0
2434,2.0,4.0,3.0,1.0,3.0
2435,3.0,3.0,3.0,2.0,2.0
2436,2.0,3.0,3.0,3.0,1.0
2437,*,1.0,3.0,3.0,2.0
2438,4.0,1.0,3.0,3.0,3.0
2439,1.0,3.0,3.0,1.0,2.0
2440,2.0,1.0,3.0,3.0,2.0
2441,*,1.0,1.0,4.0,1.0
2442,1.0,2.0,3.0,3.0,2.0
2443,3.0,2.0,2.0,3.0,3.0
2444,3.0,3.0,2.0,3.0,2.0
2445,4.0,2.0,2.0,2.0,3.0
2446,1.0,1.0,3.0,3.0,3.0
2447,4.0,2.0,3.0,3.0,2.0
2448,2.0,4.0,3.0,2.0,3.0
2449,*,*,4.0,1.0,2.0
2450,1.0,4.0,4.0,3.0,2.0
2451,2.0,2.0,4.0,2.0,3.0
2452,3.0,4.0,1.0,1.0,2.0
2453,2.0,3.0,1.0,3.0,2.0
2454,3.0,3.0,4.0,3.0,2.0
2455,2.0,3.0,1.0,2.0,1.0
2456,2.0,2.0,3.0,3.0,3.0
2457,1.0,3.0,2.0,2.0,1.0
2458,4.0,2.0,2.0,3.0,3.0
2459,3.0,3.0,3.0,3.0,2.0
2460,3.0,4.0,4.0,3.0,1.0
2461,3.0,3.0,2.0,3.0,2.0
2462,*,2.0,3.0,1.0,4.0
2463,2.0,2.0,3.0,3.0,2.0
2464,1.0,3.0,3.0,3.0,3.0
2465,3.0,3.0,3.0,4.0,2.0
2466,1.0,3.0,2.0,2.0,2.0
2467,2.0,3.0,3.0,1.0,3.0
2468,3.0,3.0,2.0,3.0,4.0
2469,3.0,3.0,1.0,4.0,3.0
2470,2.0,2.0,1.0,2.0,2.0
2471,*,1.0,1.0,3.0,1.0
2472,*,3.0,1.0,2.0,2.0
2473,2.0,3.0,2.0,3.0,3.0
2474,2.0,3.0,2.0,2.0,2.0
2475,3.0,1.0,4.0,3.0,1.0
2476,2.0,4.0,1.0,1.0,3.0
2477,*,2.0,2.0,2.0,2.0
2478,*,1.0,2.0,2.0,2.0
2479,2.0,3.0,3.0,2.0,2.0
2480,*,1.0,2.0,1.0,2.0
2481,3.0,2.0,4.0,3.0,1.0
2482,*,4.0,1.0,1.0,3.0
2483,*,*,3.0,4.0,2.0
2484,3.0,4.0,2.0,3.0,1.0
2485,*,4.0,2.0,3.0,4.0
2486,3.0,4.0,2.0,2.0,2.0
2487,3.0,3.0,4.0,3.0,1.0
2488,*,*,4.0,3.0,4.0
2489,1.0,3.0,3.0,1.0,3.0
2490,1.0,3.0,3.0,2.0,2.0
2491,3.0,3.0,3.0,2.0,3.0
2492,1.0,1.0,3.0,2.0,3.0
2493,3.0,2.0,3.0,1.0,4.0
2494,*,3.0,3.0,4.0,2.0
2495,3.0,1.0,3.0,2.0,4.0
2496,1.0,2.0,1.0,3.0,2.0
2497,3.0,3.0,2.0,1.0,1.0
2498,1.0,4.0,3.0,2.0,3.0
2499,*,1.0,3.0,1.0,3.0
